GEOID,years_of_potential_life_lost_rate,percent_fair_poor,physically_unhealthy_days,mentally_unhealthy_days,pcp_rate,dentist_rate,mhp_rate,years_of_potential_life_lost_rate_ch,percent_fair_poor_ch,physically_unhealthy_days_ch,mentally_unhealthy_days_ch,pcp_rate_ch,dentist_rate_ch,mhp_rate_ch
28097,14634,22,4.4,4.1,57,29,19,-0.33836582097798534,-1.0144927536231865,8.796296296296298,9.191919191919188,-14.159420289855074,-6.680552733184313,0
28099,14543,22,4.3,4.3,54,54,37,5.930913847222463,-7.509157509157508,-2.8831329016342924,4.200244200244197,4.794326241134754,14.369369369369373,19.354838709677423
28101,12013,21,4.1,4,46,18,18,5.895599539156926,-2.898550724637683,0.8760683760683766,-6.12244897959184,18.21789321789322,9.523809523809527,28.57142857142858
28103,10274,31,5,4.6,9,18,108,4.095404594306773,10.205314009661837,-2.504076403447475,9.550264550264549,-26.923076923076923,1.9607843137254906,9.090909090909083
28105,7521,22,4.1,4.1,43,32,158,-3.083363783178805,9.368191721132902,6.694677871148457,9.12247474747474,4.214703425229738,1.205604431410882,3.267973856209161
28107,13438,23,4.3,4,26,26,41,4.0560647880264185,0.06587615283267419,-3.5313238770685595,-5.808080808080806,-9.430418719211824,0.3978779840848823,0
28109,10930,18,3.8,3.9,31,20,36,0.22470265084883664,-9.333333333333334,-8.905228758169937,-8.333333333333334,1.18773946360153,0,2.857142857142847
28111,10723,20,4.2,4.1,NA,8,NA,-6.787388825553235,-10.238095238095235,-10.308069502185269,-1.3913734843967374,NA,-22.222222222222225,NA
28113,12502,23,4.4,4.2,42,47,275,-1.4871370234008863,-4.427415921668791,0.2525252525252526,-3.0454735085523588,-5.319727891156464,1.4814814814814836,39.59390862944163
28115,8174,18,3.7,3.8,23,10,39,2.449778987139565,-8.333333333333334,-10.849952516619185,-8.27777777777778,4.03381642512077,-7.692307692307691,21.875
28117,10711,20,4,4,51,39,59,3.1357448046452463,-6.666666666666665,0.13550135501355598,-5.057045945112551,18.874516441005802,-0.3571428571428559,7.272727272727275
28119,12675,32,5.4,4.7,13,13,39,-10.37595755870152,-4.285714285714287,-6.277056277056274,8.472758472758471,2.777777777777775,2.777777777777775,2.6315789473684292
28121,7586,14,3.2,3.5,67,60,105,-1.7581236600335097,-2.222222222222222,1.0752688172043001,-0.9259259259259264,-0.8722195678717423,2.3506860371267146,5.000000000000004
28123,10854,24,4.3,4.1,14,39,7,-4.900438579429252,-2.4216524216524205,-2.2061191626408996,-3.013468013468016,-10.095238095238097,16.142857142857146,75
28125,15530,29,4.9,4.5,42,NA,NA,2.674790700458844,27.189542483660126,63.05555555555557,NA,0.8130081300813016,NA,NA
28127,10895,22,4.3,4.1,44,25,25,-4.557430429780614,-5.3418803418803416,0.7936507936507908,1.1036036036035979,-7.1662810836778315,0.7356321839080415,0
28129,9635,19,3.8,3.8,18,19,12,-1.358233567463148,-1.5079365079365064,-3.6951144094001322,-0.7296226808421903,0,18.51851851851852,100
28131,10423,17,3.6,3.7,28,22,17,2.170245642211458,-6.349206349206349,-11.061783203847575,-7.5073516692613715,0,9.803921568627453,54.54545454545454
28133,12991,28,4.7,4.4,29,29,7,-3.2905305964966844,5.857487922705318,2.2727272727272707,7.407407407407411,2.4250440917107596,6.722222222222222,0
28135,12977,24,4.3,4,7,20,34,6.980822755246822,-10.294117647058824,-5.173992673992673,-10.277777777777779,-3.7179487179487154,0,3.0303030303030276
28137,9403,19,4,3.8,25,25,11,-5.08767814731983,-3.253968253968257,-3.8095238095238106,-8.790182739762573,-2.777777777777775,6.349206349206349,0
28139,9767,20,4.1,4.1,36,23,68,-1.7929475701306392,-12.94305057745918,-8.960190136660724,-11.409459204823817,10.339506172839505,1.5151515151515138,0
28141,11158,19,4.1,3.9,41,10,82,1.624376373107761,-3.253968253968257,-4.151891252955087,-9.694989106753816,0.5645889792231239,0,6.493506493506485
28143,13293,28,4.7,4.4,19,NA,38,-2.4417846400481613,3.184449958643506,9.934934934934937,14.248366013071896,51.247563352826504,NA,0
28145,7970,21,4,4,58,32,14,-1.5553008338707761,-4.28743961352657,1.731893837157002,1.139601139601143,1.818181818181815,-0.5921281783350754,0
28147,10624,23,4.2,4.1,54,20,7,-8.587462665609676,-0.9920634920634885,-4.067460317460314,5.488721804511276,-0.9334221777999888,1.7543859649122788,0
28149,10780,21,4.1,4,68,50,377,-1.2017478865215834,0.3341687552213906,4.160042395336509,-1.606658923732096,3.7643001648703747,2.527054608460714,6.798866855524088
28151,14040,27,4.6,4.5,44,37,69,-0.2867351242958153,6.625258799171844,6.695156695156694,11.363636363636369,-5.713764860606533,0.025025025025023535,1.4705882352941124
28153,11619,23,4.4,4.2,34,24,5,3.098431045685994,-4.717813051146388,-1.2274475007394239,-3.612073231073728,5.747126436781606,36.66666666666667,0
28155,9472,19,3.9,3.9,50,30,10,-8.927695884203809,-9.282051282051281,-2.3809523809523836,-0.700280112044819,1.7163187113926055,-7.478632478632481,0
28157,11598,24,4.3,4,21,33,11,-5.524298523520177,-4.556650246305416,-2.763002364066195,-1.587301587301589,-18.77540650406504,-6.27540650406504,NA
28159,10307,24,4.4,4.2,32,22,103,-5.238235993771686,3.2121212121212146,1.587301587301589,-0.29069767441860134,2.3159636062861906,1.587301587301589,7.291666666666674
28161,14099,21,4.2,4,24,16,8,4.057609477531399,-3.632478632478635,1.7441860465116268,1.3775510204081627,0,0,0
28163,10475,26,4.6,4.1,18,22,111,2.2298106010198806,2.722222222222226,6.7543859649122755,6.590413943355118,9.523809523809527,11.64021164021164,-3.4782608695652195
29001,6528,20,4.6,4.2,133,47,145,-0.3425565258902769,5.664488017429196,3.9541759053954184,1.0298102981029844,0.40251054987897233,3.3232755414552355,9.022556390977442
29003,7345,14,3.6,3.5,11,23,6,6.093556589294305,9.09090909090909,9.372236958443855,16.919191919191917,30.555555555555554,0,NA
29005,6972,14,3.9,3.6,18,56,37,1.0229360537169274,-1.880341880341881,10.901001112347057,1.9607843137254906,16.666666666666668,1.852275374287952,0
29007,7322,17,4.1,3.9,66,31,162,-2.3965297920507944,-2.312599681020733,-2.912759306621197,-5.540780141843975,1.7989417989418,9.104938271604938,1.2499999999999956
29009,10170,19,4.3,4,56,25,42,4.595337277277974,1.8518518518518527,-3.5628019323671505,-4.914529914529912,-1.2518001550902806,8.333333333333334,23.529411764705888
29011,8300,19,4.5,4.1,41,8,50,3.32139317271748,11.064425770308121,10.327635327635324,NA,0.8333333333333304,0,2.0408163265306145
29013,8817,18,4.4,4,30,12,36,5.135390797839567,0.4629629629629613,8.694370763336286,13.49206349206349,12.198067632850242,0,19.999999999999996
29015,9318,19,4.5,4.1,37,21,48,-1.2329822099891752,2.0697167755991286,5.35714285714286,NA,-3.968253968253969,10.416666666666666,29.729729729729737
29017,8405,17,4.3,3.9,8,24,32,4.4669101072942015,-5.185185185185185,-10.123456790123461,-1.2463343108504432,0,5.5555555555555545,0
29019,5771,16,4,3.7,105,60,288,0.6609763992953396,15.151515151515154,13.750532141336738,1.2037037037037068,0.06526528663648061,1.1396843950905862,5.882352941176472
29021,8423,18,4.3,4.1,69,56,137,2.0198490548951917,-5.731225296442688,-0.7575757575757606,-0.7567368032484367,4.329338292694122,2.6051534672224355,7.874015748031504
29023,10832,19,4.5,4.2,109,54,240,1.0692429911034065,-9.479717813051147,-10.04464285714286,-4.846938775510205,3.0130718954248383,4.768458969296274,12.149532710280365
29025,8675,16,4,3.8,22,11,NA,-4.868917626139569,8.00865800865801,29.897660818713444,NA,50,0,NA
29027,8245,15,3.9,3.7,38,22,161,0.3448386575242086,-3.921568627450981,0.9246088193456625,-7.959401709401707,0,3.333333333333336,0.6250000000000089
29029,7114,16,4.1,3.8,91,45,116,-4.578532219505701,-1.9607843137254906,11.597222222222214,-2.95815295815296,2.797135114208282,1.6915234243343402,12.621359223300965
29031,7031,16,4.1,3.8,98,70,233,1.9781133993564515,2.222222222222222,5.488721804511276,-5.797101449275362,4.146685522486985,6.22139617365208,4.01785714285714
29033,9204,16,4,3.8,33,44,11,-1.0561483862760568,-5.458089668615988,3.0701754385964932,13.58024691358024,1.0416666666666667,12.5,0
29035,12199,20,4.7,4.2,32,32,112,-5.789761077606714,NA,NA,NA,33.333333333333336,33.333333333333336,0.9009009009008917
29037,6543,13,3.6,3.6,25,32,54,-1.8674350906511963,-2.38095238095238,1.008403361344538,1.008403361344538,1.3888888888888913,4.969474969474967,8.000000000000007
29039,8771,20,4.8,4.3,29,29,50,-5.458380336892665,NA,NA,NA,1.564495530012773,0,16.279069767441868
29041,6863,17,4.2,4,NA,13,39,1.2110698513128781,-9.247757073844031,4.864864864864864,-6.176100628930814,NA,0,0
29043,5632,14,3.7,3.6,41,29,96,-2.5451052565402255,5.555555555555558,13.278388278388283,2.0402755696873367,4.483430799220274,3.8339438339438314,2.127659574468077
29045,9133,16,4,3.7,43,29,14,-6.15712587879852,-20.370370370370374,1.0932220234545837,8.656609195402298,0.7936507936507908,1.1904761904761936,0
29047,5818,14,3.7,3.4,66,57,90,-2.479620795079488,0,2.9411764705882395,-3.245614035087722,5.008354218880536,0.010442773600664404,3.4482758620689724
29049,9067,15,3.8,3.6,58,49,30,3.1847834552132026,7.9059829059829,12.813963388676026,-1.4334617030380787,-1.6471997604073099,5.440712029859319,25
29051,6582,15,3.6,3.6,85,61,140,-2.3102030900422252,4.945054945054943,5.180840664711635,19.212121212121204,0.8078813854859238,6.3260669531479685,4.477611940298498
29053,7848,17,4.1,3.7,40,34,85,-0.1607899850219289,15.404040404040401,19.190404797601193,NA,0.8823529411764716,7.183908045977013,-6.593406593406592
29055,8966,20,4.7,4.2,8,12,32,0.9437990716011405,3.6062378167641316,-4.439696106362774,-3.2978723404255303,-19.444444444444446,0,-3.0303030303030276
29057,7859,19,4.5,4.1,53,13,66,-4.707371292454606,NA,NA,NA,1.3071895424836628,0,0
29059,7138,19,4.6,4.1,18,31,37,-5.946246619137211,6.25,15.906432748538009,NA,66.66666666666667,9.722222222222225,2.777777777777768
29061,7873,16,4.2,3.9,12,24,24,1.2674309578607639,4.603174603174602,-2.2883295194507967,4.518272425249166,16.666666666666668,33.333333333333336,0
29063,7481,16,3.8,3.4,23,8,8,5.5956920831566155,14.141414141414137,20.9508881922675,-2.702702702702705,0,0,NA
29065,10048,18,4.4,4.1,19,38,102,-6.982285310973146,-26.923076923076923,-5.484400656814447,NA,-18.80482456140351,0.9551656920077942,7.36842105263158
29067,8655,20,4.6,4.2,NA,30,52,5.734713005741805,8.829365079365077,-4.269005847953218,3.508771929824565,0,2.8890959925442736,18.181818181818187
29069,13134,23,5.1,4.4,54,32,112,-1.3756724272809457,-4.427415921668791,-6.349206349206349,-5.886792452830185,-1.0986151820228554,9.333333333333334,7.692307692307687
29071,8188,15,3.9,3.6,69,42,78,-1.5688790449760681,0.6837606837606813,1.0233918128654962,-2.478632478632474,3.65083472294098,2.522409839483012,5.405405405405395
29073,9911,15,4,3.8,40,20,67,8.05102899210938,-24.137931034482758,-2.0995024875621886,4.047259929612867,-4.239901325932775,0,0
29075,6219,17,4.2,3.9,44,44,29,-5.695889356141019,-4.682539682539681,-2.810180275715801,0,-0.7407407407407418,2.148319351709177,-3.3333333333333326
29077,7635,17,4.2,3.7,104,71,287,-1.1323430999296409,0.5228758169934622,0.8130081300813016,1.8783068783068864,1.663695781342837,2.9937416987460885,3.237410071942448
29079,8386,18,4.4,4,19,49,108,2.4019505141256174,2.745098039215684,5.653021442495132,4.6296296296296315,-29.7218887555022,8.386752136752136,1.8867924528301883
29081,10126,18,4.4,4,23,35,93,9.340542557636567,-1.578947368421054,0.017618040873853175,29.637681159420293,-19.642857142857142,0.9803921568627416,1.0869565217391353
29083,8718,18,4.3,4,68,45,209,-4.199753315207954,-1.5479876160990704,-0.5303030303030326,-9.7979797979798,0.6554528942588641,4.085365853658536,0
29085,8924,19,4.6,4.2,11,22,54,-0.14870375017544646,-31.372549019607842,-17.6056338028169,-28.57142857142857,3.333333333333336,35.22366522366523,0
29087,6708,15,3.9,3.7,44,22,44,-10.562783152899417,20.370370370370374,28.571428571428566,NA,2.3818527221817063,3.253968253968257,0
29089,5691,17,4.1,3.9,39,30,39,0.4218145103587461,21.515151515151516,8.364898989898988,13.624338624338629,2.947244326554673,-7.692307692307691,34.48275862068966
29091,10230,19,4.6,4.2,84,40,177,2.891461631874422,0.3341687552213906,-0.612508059316578,-6.518100020924881,4.361956893602459,4.789915966386548,17.218543046357617
29093,10226,19,4.6,4.1,NA,10,88,-0.8727964809980171,-16.07142857142857,-4.533542976939206,-11.409459204823817,-48.684210526315795,3.7037037037037055,29.41176470588236
29095,8410,19,4.3,3.8,76,80,193,-1.8651953696338985,8.888888888888888,7.433862433862437,-0.8547008547008553,1.8453453453453468,6.139089721179269,4.891304347826098
29097,9463,17,4.2,4,31,57,197,5.517517698613712,4.305555555555555,3.4445870774497234,-0.9962850388382295,-21.888812134308708,3.8126361655773433,0
29099,7757,15,3.8,3.7,23,31,71,0.7525224421289741,-2.0833333333333335,0.09746588693957392,-4.819471308833012,0.27605244996549533,7.468864468864471,16.393442622950815
29101,6342,16,3.8,3.7,37,35,107,-4.6755030613413845e-4,7.326007326007322,4.882154882154888,17.388888888888893,-4.031930601698045,3.061868686868685,8.080808080808088
29103,8547,19,4.5,4.1,74,25,25,0.171048154389549,NA,12.112586970271984,NA,3.1392814151504367,1.3888888888888913,0
29105,8768,20,4.5,4.1,64,25,107,3.136390191722086,-1.587301587301589,-0.7246376811594161,1.1036036036035979,-1.4582175968791262,0,2.8846153846153744
29107,6593,14,3.7,3.6,33,31,92,-2.169235513985949,12.45791245791246,8.492063492063494,15.333333333333332,3.333333333333336,1.1111111111111145,16.455696202531644
29109,8004,17,4.3,4,60,39,145,0.14238812232234924,-6.613756613756616,-1.9971721456344997,6.892453951277481,1.8932010160080317,2.727727727727721,2.8368794326241176
29111,7239,17,4.1,3.8,30,10,49,-3.5160960188551895,-3.508771929824561,-2.3088023088023157,11.098310291858674,1.1877394636015375,0,0
29113,7375,15,3.9,3.7,11,15,55,-1.8206592150750194,-1.3888888888888882,-5.759803921568626,-5.200302343159484,-8.888888888888891,0,10.000000000000009
29115,7176,17,4.1,3.9,57,24,24,-4.85219780858855,-3.508771929824561,9.12247474747474,-3.8987435328898776,-3.0423280423280463,16.666666666666668,0
29117,7340,15,3.9,3.8,67,60,47,-3.157981658870938,-20,-3.6868686868686864,-1.3095238095238126,0.7956275079562722,4.411623191394298,-22.95081967213115
29119,10402,22,4.9,4.3,13,26,9,0.43730975580537806,7.152496626180837,5.174418604651165,4.385964912280701,0,0.047483380816715215,0
29121,7727,17,4.2,3.9,39,39,52,1.0160269530528876,16.919191919191917,10.78629032258065,-2.307124400147657,2.028508771929823,0.8771929824561431,1.9607843137254832
29123,11366,19,4.5,4.1,40,24,105,-0.11189107882321163,-16.07142857142857,4.047619047619048,NA,7.070707070707072,-9.343434343434343,0
29125,7707,16,4,3.8,11,33,33,6.752752339218596,14.141414141414137,5.67595459236326,NA,0,16.666666666666668,0
29127,8231,18,4.3,3.9,86,48,207,1.105321843570876,4.583333333333332,1.2113617376775228,-2.297410192147035,-3.819567879290594,-0.5232862375719479,1.4705882352941124
29129,9059,17,4.2,4,27,0,27,15.876885801294204,NA,NA,NA,1.2820512820512848,NA,0
29131,8139,19,4.5,4,28,24,16,0.2752772972541913,-8.545454545454545,-1.3700838168923275,9.235209235209238,7.777777777777776,6.666666666666665,33.33333333333333
29133,10749,27,5.2,4.5,28,14,21,-1.1651428465376734,-11.428571428571427,-6.666666666666665,NA,2.7777777777777763,0,0
29135,6330,15,3.9,3.6,19,25,19,-5.094835187956415,0.15873015873015817,13.703703703703699,10.370370370370363,9.265350877192978,-1.2820512820512813,0
29137,5139,16,4.1,3.8,34,23,NA,-3.890865083638421,-4.427736006683372,1.060606060606058,12.465153325368371,0,0,NA
29139,7439,18,4.4,4,25,17,42,-6.755395740481926,NA,0.07797270955165854,NA,-14.584873121458486,37.5,0
29141,9719,19,4.5,4.1,20,15,30,1.8195237078658522,-4.689754689754689,0.016103059581322004,-5.319727891156463,-5.5555555555555545,16.666666666666668,0
29143,12952,21,4.8,4.2,11,16,22,3.4678813465868576,-6.730769230769229,-8.808072314483923,NA,-18.353174603174605,-7.503607503607501,-18.518518518518523
29145,8340,17,4.1,3.9,124,17,26,-2.202747222455407,2.0833333333333335,4.629629629629628,1.8768768768768722,171.74603174603175,7.14285714285714,4.0000000000000036
29147,5205,19,4.5,4,64,26,113,0.8276871995397098,9.682539682539685,17.81609195402299,6.372549019607846,2.222222222222222,7.936507936507938,9.708737864077666
29149,11717,22,4.8,4.3,9,18,9,10.181249754193471,-3.711201079622132,NA,7.5449454759799615,0,33.333333333333336,0
29151,7415,13,3.5,3.4,7,22,7,1.9501876009849095,-4.444444444444444,-3.2931121166415243,11.003757380568974,0,0,0
29153,9743,20,4.6,4.1,21,32,NA,-8.809768590245662,6.372549019607843,-9.656084656084658,NA,0,17.46031746031746,NA
29155,16183,24,5,4.4,22,6,108,6.191896648306623,-12.5,5.426356589147289,-0.7085346215780977,-5.908289241622578,6.666666666666665,13.684210526315788
29157,5906,14,3.8,3.6,37,36,52,-5.674858616192165,-9.16179337231969,0.9009009009008991,13.33333333333333,-3.968253968253969,-0.9009009009008991,0
29159,7182,21,4.7,4.1,50,50,99,-0.5861295451680201,0,5.833333333333335,-8.285849952516626,6.007751937984495,10.022396416573349,-4.807692307692313
29161,9351,17,4.3,3.9,112,49,250,5.129756915767033,-4.24242424242424,-1.4331723027375212,-1.6260162601625996,7.194139194139197,7.222222222222227,4.602510460251041
29163,7827,18,4.2,3.8,27,27,27,6.135673470687382,-4.9289891395154575,0.9380863039399703,-5.495169082125606,0.964506172839504,0,28.57142857142858
29165,5440,13,3.5,3.4,86,59,94,1.193028634637927,3.2828282828282833,-4.166666666666667,-0.9523809523809527,10.39484126984127,2.3917748917748893,4.444444444444451
29167,9264,19,4.4,4.1,68,23,161,1.3363289377365417,-1.666666666666668,1.1727290797058327,6.517857142857139,5.549274543056337,2.214452214452215,3.8709677419354938
29169,8271,18,4.2,3.7,26,107,170,4.337017243849369,-4.47330447330447,4.118993135011443,6.16698292220114,-8.263305322128852,9.018627531333824,14.093959731543615
29171,8491,17,4.2,3.8,21,41,21,5.406753728890212,4.444444444444444,3.084355258268305,NA,NA,0.8333333333333304,0
29173,6924,14,3.6,3.5,20,10,29,-3.5997697158578106,-4.305555555555555,-3.730272596843613,NA,0.0877192982456106,0,0
29175,8083,20,4.4,4,56,36,80,-0.07003468319394972,-1.587301587301589,-5.128205128205129,-0.9879920960632317,3.5338429156973574,0.952380952380949,11.111111111111116
29177,9243,15,3.9,3.7,35,17,31,0.4516472802303679,-9.018759018759019,-2.151558297737702,-8.655793625413063,-6.2015503875969,10.256410256410257,19.23076923076923
29179,11142,20,4.6,4.2,30,91,183,2.095726108732195,-11.746031746031745,-3.320261437908497,-5.955710955710954,-16.38433515482696,34.7270955165692,9.580838323353301
29181,11515,22,4.8,4.3,29,14,57,-2.974082909600706,-4.822954822954821,-10.287013356067066,2.3240883410374877,35.71428571428572,33.333333333333336,0
29183,4963,12,3.4,3.5,47,53,96,-1.3543247435463794,6.666666666666665,5.593869731800767,3.259408602150534,1.4962568951930637,2.7055836579646164,2.127659574468077
29185,10110,19,4.4,4,53,42,21,-4.274618024880254,-4.761904761904762,-8.164097545061573,NA,-4.2922615899876595,29.54365079365079,90.90909090909092
29186,7628,16,4,3.6,39,22,61,6.332323405772263,-3.7037037037037055,0.6521739130434785,-6.183932346723046,-3.7878787878787885,1.9480519480519465,8.92857142857142
29187,10528,18,4.3,3.9,79,36,194,3.0154217911384062,-8.923076923076922,-3.9393939393939394,-4.582256675279932,-1.0613407065067342,4.071969696969695,8.98876404494382
29189,6667,14,3.6,3.5,120,83,224,-0.21335045925209664,2.991452991452996,9.236453201970448,5.412186379928315,2.039898005099746,3.906502656502653,5.164319248826299
29195,7640,20,4.4,4,56,30,107,0.6893364912443865,10.555555555555555,17.241379310344833,9.027777777777777,0.15873015873015817,0,8.080808080808088
29197,7884,20,4.6,4.2,69,23,NA,-5.85673753518815,10.10558069381599,-1.350427350427348,NA,17.407407407407405,0,NA
29199,7473,17,4.2,3.9,122,21,41,-2.001926437162138,-15.999999999999998,3.9181286549707646,-6.0672514619883025,28.40899965469336,0.07936507936507908,0
29201,10514,19,4.5,4.1,53,57,129,4.613376590872642,-7.18599033816425,8.932461873638342,-5.022609819121448,-0.3942097868651553,6.150793650793651,3.200000000000003
29203,10302,18,4.4,4.1,NA,NA,NA,2.8832508904771914,-9.333333333333334,-0.7989594946116577,7.311621966794376,0,NA,NA
29205,9238,17,4.2,3.9,NA,33,NA,1.7888638111710116,0.1225490196078427,8.886780518659085,30.07936507936508,NA,2.1169354838709666,NA
29207,9924,18,4.3,3.8,50,23,44,4.571348765882854,-6.060606060606059,-8.504273504273508,-4.427609427609428,-5.802469135802468,5.652173913043471,0
29209,7750,16,4.1,3.9,38,13,35,-0.767754323026885,-1.7429193899782147,7.414215686274506,NA,10.896697388632873,-6.25,0
29211,7619,20,4.3,3.9,31,16,NA,-6.1785892008947085,-5.5555555555555545,-10.123456790123461,-21.323529411764707,17.222222222222225,2.222222222222222,NA
29213,7631,18,4.4,4.1,90,30,48,0.21542249186670137,0.3703703703703726,1.7460317460317472,-10.49955791335102,4.546472763476039,-4.940476190476192,2.127659574468077
29215,8909,19,4.6,4,47,16,43,-2.5727107806899574,-13.297491039426523,-11.736694677871151,-2.691811734364928,4.073153899240856,-4.7953216374269,22.857142857142865
29217,8845,17,4.3,4,33,29,338,-1.8678295999120298,-9.305873379099923,-0.15948963317384823,-8.169667212220403,-6.81953705209519,6.944444444444442,5.624999999999991
29219,6626,15,3.9,3.6,9,21,27,-5.903630607827459,-1.3888888888888882,-2.3809523809523836,13.696969696969697,-14.999999999999998,12.222222222222223,-9.999999999999998
29221,11309,21,4.6,4.1,28,32,56,3.833137744994371,-7.6448243114909795,-3.1808278867102397,-7.282051282051286,21.666666666666664,20.000000000000004,0
29223,10769,20,4.7,4.2,37,7,52,1.903489875683288,-7.359924026590692,0.7246376811594235,-13.848937132519223,-4.021749021749023,0,0
29225,7367,17,4.3,3.9,16,27,57,-4.237741727459284,-9.523809523809524,11.142676767676758,3.8095238095238106,-14.789067142008316,7.212121212121218,3.6363636363636376
29227,0,16,4,3.8,48,48,NA,-35.24566048837893,NA,NA,NA,0,1.4492753623188397,NA
29229,9669,22,5,4.4,32,38,153,1.5515390376740879,3.333333333333336,7.870370370370372,2.439024390243912,6.172839506172838,1.5294364131573406,13.33333333333333
29510,11002,23,5,4.4,84,46,257,-2.3977224810843634,9.259259259259256,9.188034188034193,-0.7407407407407381,5.4290558163797655,5.666555666555666,7.983193277310918
30001,6557,13,3.4,3.2,139,54,171,2.8980402589341168,6.060606060606062,0.23847376788553495,5.925925925925919,15.136969477031244,19.98546511627907,23.02158273381294
30003,16220,22,5.2,4.3,84,53,45,4.201867137357232,3.333333333333336,11.013513513513518,12.533602150537627,3.594955768868809,1.5597089129994757,18.421052631578938
30005,12766,22,4.9,4.5,61,60,106,-3.46669426271828,5.263157894736843,11.136136136136136,12.531565656565661,10.87867268551516,0.41614789662328366,0
30007,9266,12,3.3,3.1,35,18,35,21.77776080576957,-2.5641025641025625,-5.128205128205129,2.525252525252521,0,0.10893246187363796,94.44444444444444
30009,5850,12,3.4,3.2,77,38,48,-13.82930033158999,6.363636363636364,8.216262239250739,13.702239789196318,9.711673699015469,0.8119658119658125,0
30011,0,12,3.5,3.3,0,0,NA,NA,-7.008547008547006,12.713675213675216,13.103864734299513,NA,NA,NA
30013,7622,13,3.8,3.3,75,85,238,1.4579292947627758,-2.38095238095238,-0.8085008085008077,-0.8169934640522886,3.9800995024875587,4.510202263209484,7.692307692307687
30015,6694,16,4.2,3.7,17,17,51,-7.685895346084237,10.023310023310025,20.19753086419753,15.43589743589744,0,0,0
30017,8654,12,3.2,3.1,84,58,232,-4.733534621098015,-0.3759398496240583,6.641604010025067,7.60493827160494,-10.882352941176473,4.781433477345738,11.004784688995217
30019,0,11,3,2.9,112,56,NA,NA,NA,54.7979797979798,NA,32.16374269005848,-0.5847953216374288,NA
30021,8912,12,3.4,3.2,64,53,95,-1.6338515261497581,-4.761904761904764,-4.363472784525417,6.457739791073125,18.11993561993562,6.4734834502276355,-10.377358490566035
30023,8332,14,3.9,3.4,107,77,404,-2.8442192241806663,-10.000000000000002,-6.36820330969267,-10.884866767219702,12.601276169382484,0.8947368421052629,10.989010989010994
30025,0,10,2.9,2.9,65,32,NA,NA,-0.7575757575757566,-4.6918767507002785,NA,-1.9685344493528618,-2.9148629148629146,NA
30027,7022,12,3.4,3.1,113,96,166,-2.768545802525202,1.1111111111111107,7.142857142857147,10.20531400966184,2.8601953601953576,0.6272090482616864,0.60606060606061
30029,6479,12,3.6,3.3,73,65,223,0.6855701891920161,-2.197802197802201,0.09746588693957392,2.245414294750155,0.49503729081193937,4.4784003018298435,3.240740740740744
30031,4607,10,3.1,2.9,81,71,245,-0.9583921355402684,8.333333333333334,4.938271604938271,6.944444444444442,0.044091710758376035,2.0188910519864454,5.150214592274671
30033,0,11,3.2,3,0,0,76,NA,NA,NA,NA,NA,NA,-2.564102564102566
30035,15095,22,5.2,4.6,95,51,146,4.140790378075798,5.087719298245615,3.638606228800493,1.5151515151515065,6.83665927568367,-0.17683465959327963,0
30037,0,14,3.8,3.5,116,0,0,NA,NA,NA,NA,0.9066885832758534,NA,NA
30039,7229,12,3.3,3.2,32,0,31,14.306139823978615,16.666666666666668,7.739791073124403,NA,0,NA,-3.125
30041,6987,17,4.2,3.6,66,90,253,-9.20356330113212,2.0833333333333335,5.360623781676418,-0.9009009009009028,6.336346642521247,9.891216760676873,16.589861751152068
30043,6434,10,3.1,3,96,43,61,-6.10850125052453,-5.808080808080811,-2.2187822497419982,-1.075268817204304,7.486934745188693,7.813852813852813,41.86046511627908
30045,0,12,3.3,3.1,NA,0,NA,NA,-1.0256410256410255,-4.358974358974362,22.15909090909091,NA,NA,NA
30047,8488,17,4.3,3.8,72,76,158,-0.7328244773587808,6.825396825396823,5.2027027027026955,-0.8119658119658091,1.258355431183019,13.555339782548755,3.9473684210526327
30049,6234,12,3.5,3.1,90,82,380,-3.525923032587656,-4.945054945054943,0.2678571428571459,-1.9191919191919131,4.032769556025369,2.1848273677541905,7.344632768361592
30051,0,12,3.5,3.3,42,42,NA,NA,NA,NA,NA,-22.65826771653543,0,NA
30053,8452,15,3.8,3.5,72,47,167,-0.036942387958986224,-5.5555555555555545,-0.6105006105006083,-1.730678046467519,1.6997390009657234,3.065845318959747,8.441558441558449
30055,0,11,3.3,3.1,0,0,NA,NA,19.047619047619047,24.444444444444443,23.94220846233231,NA,NA,NA
30057,7874,11,3.3,3,52,13,38,14.549777533696536,3.333333333333336,15.530303030303028,3.615520282186946,3.888888888888887,0,46.153846153846146
30059,10877,15,3.9,3.6,52,0,NA,Inf,NA,10.383141762452109,NA,15.720275531596286,NA,NA
30061,9670,15,3.9,3.5,23,NA,164,-2.215164650861946,-17.391304347826086,-2.200577200577203,-2.5416104363472747,-28.853677621283254,23.958333333333336,0
30063,5862,13,3.5,3.3,96,88,354,-1.2467035589461717,9.393939393939398,3.063725490196082,0.11544011544011301,3.0580097651708877,6.92620387742339,6.626506024096379
30065,8770,14,3.8,3.5,NA,NA,22,8.59414159774404,0.15873015873015817,7.813620071684583,8.686067019400356,NA,-4.545454545454541,0
30067,7511,12,3.3,3.1,115,57,227,6.888095652617354,-6.030701754385966,-3.32640332640333,2.2988505747126484,11.808738472192859,-3.6458333333333335,1.7937219730941756
