countycode,GEOID,foreclosure_rate,predatory_loans
17139,17139,4.761904761904762,29.51388888888889
17141,17141,5.414504138027774,27.341176470588234
17143,17143,3.655241624208739,20.485594043379734
17145,17145,8.399646330680813,40.35608308605341
17147,17147,3.2808398950131235,20.763022743947175
17149,17149,4.567901234567901,26.70807453416149
17151,17151,4.504504504504505,16.666666666666664
17153,17153,8.053691275167784,38.20224719101123
17155,17155,5.273833671399594,28.57142857142857
17157,17157,5.775500698649278,31.874999999999996
17159,17159,6.759443339960239,37.666666666666664
17161,17161,4.402545148311033,26.69125725945691
17163,17163,5.841293166789126,28.840228421182367
17165,17165,6.456692913385827,30.515191545574638
17167,17167,2.9309703804684597,16.10623148485006
17169,17169,3.0821917808219177,19.54022988505747
17171,17171,4.830917874396135,29.554655870445345
17173,17173,4.984740590030519,28.498293515358363
17175,17175,5.8495821727019495,34.345794392523366
17177,17177,5.120167189132706,26.07361963190184
17179,17179,3.224605648876274,19.450515142054325
17181,17181,6.174698795180722,29.797979797979796
17183,17183,5.981409133773407,28.65536723163842
17185,17185,5.48172757475083,28.133704735376046
17187,17187,5.995717344753747,35.568862275449106
17189,17189,5.3708439897698215,30.472103004291846
17191,17191,4.83005366726297,27.32732732732733
17193,17193,5.972434915773354,33.67609254498715
17195,17195,5.547968589962444,29.63917525773196
17197,17197,5.2990050464361085,27.045177551341894
17199,17199,4.600431965442764,23.659420289855074
17201,17201,6.224100105630942,29.444236208130302
17203,17203,2.2222222222222223,16.4673157162726
18001,18001,5.947888589398024,24.01417811253877
18003,18003,6.682842988575473,25.445593917487226
18005,18005,4.328953542937588,18.97599074341915
18007,18007,7.055630936227951,30.100334448160538
18009,18009,12.35710397387044,45.234899328859065
18011,18011,3.187541821278667,16.664166791660417
18013,18013,4.775784753363229,21.06135986733002
18015,18015,6.1131167268351385,23.38278931750742
18017,18017,9.45058465481339,36.216429699842024
18019,18019,6.580455652672303,25.49019607843137
18021,18021,7.744302819621475,26.333333333333332
18023,18023,7.856730213749278,32.585470085470085
18025,18025,7.651715039577836,26.666666666666668
18027,18027,7.142857142857142,32.867883995703544
18029,18029,5.699663488502524,20.777873811581678
18031,18031,6.792035398230088,25.85924713584288
18033,18033,6.976744186046512,26.25431377754181
18035,18035,9.375769818199734,29.081632653061224
18037,18037,3.7971998302927448,19.50836820083682
18039,18039,7.724261816548782,26.68032333074964
18041,18041,10.195721438324988,29.854096520763186
18043,18043,5.129329241560719,19.605458721794353
18045,18045,7.93590232735597,32.73753527751646
18047,18047,5.355962089486445,18.478260869565215
18049,18049,6.043026347594876,23.182359952324195
18051,18051,5.861767279090114,24.201898188093185
18053,18053,11.030988111479244,36.713118692936085
18055,18055,7.720513342839682,29.432446007031643
18057,18057,2.3844888600907144,13.838023841710703
18059,18059,4.97232155979033,21.790071264645487
18061,18061,4.409810317747977,17.396484956806674
18063,18063,4.325917474805096,20.59426829983004
18065,18065,9.21855921855922,34.32012042147517
18067,18067,9.529270708439764,29.16452442159383
18069,18069,8.37769328263625,33.34375
18071,18071,5.374551051821447,22.67552182163188
18073,18073,6.296938186019642,25.64102564102564
18075,18075,8.716875871687588,35.167669819432504
18077,18077,6.0189428658722886,23.578154425612052
18079,18079,7.959982601130927,30.02680965147453
18081,18081,5.54849639983058,24.26081848443313
18083,18083,9.742647058823529,39.036827195467424
18085,18085,5.440477641038139,21.195733814030344
18087,18087,7.00509461426492,25.033647375504707
18089,18089,8.803229820336767,32.67779102105681
18091,18091,7.530202561540558,29.160134378499443
18093,18093,10.59549356223176,39.18650793650794
18095,18095,9.559950648670878,34.09845132743363
18097,18097,8.053319945286605,32.2583904909874
18099,18099,5.7159810126582276,20.82418922214094
18101,18101,8.137044967880087,34.300791556728235
18103,18103,10.250082263902598,36.71399594320487
18105,18105,3.7268061587050925,16.567701742431616
18107,18107,5.956629151797968,25.279187817258887
18109,18109,6.3756248005955545,26.025960403828503
18111,18111,9.653979238754324,38.907849829351534
18113,18113,7.594659662945941,27.25310307609282
18115,18115,5.957446808510639,22.202797202797203
18117,18117,8.595160707836765,34.10507569011576
18119,18119,8.015075376884422,30.916976456009916
18121,18121,7.231322413104276,28.669950738916256
18123,18123,7.340280924331672,30.614525139664806
18125,18125,9.153952843273231,36.06837606837607
18127,18127,5.094797581974721,22.374661246612465
18129,18129,4.790531655081721,19.96294580824456
18131,18131,6.7175572519083975,27.728983688833125
18133,18133,7.488078360613482,25.92945662535748
18135,18135,9.795355254081398,35.487528344671205
18137,18137,5.6726413236163085,22.48664400194269
18139,18139,8.869725900831536,34.851936218678816
18141,18141,7.405950976536898,26.982587969135054
18143,18143,9.365079365079366,35.290280495759944
18145,18145,6.443768996960486,26.330252310766927
18147,18147,8.307210031347962,35.169082125603865
18149,18149,8.654602675059008,30.552861299709022
18151,18151,6.260251503553854,22.783956858779913
18153,18153,9.907318632150847,34.830575256107174
18155,18155,6.275862068965517,26.87074829931973
18157,18157,3.9260969976905313,17.142614312425632
18159,18159,8.00921187308086,25.55205047318612
18161,18161,6.7173637515842834,25.937500000000004
18163,18163,6.060769458898385,23.220102373196834
18165,18165,8.06845965770171,29.285099052540914
18167,18167,8.192402929245034,28.981553650298782
18169,18169,8.963393773520355,31.33698861239983
18171,18171,4.746835443037975,23.08892355694228
18173,18173,3.632790211120269,16.116929810848834
18175,18175,7.25732179038497,25.47683923705722
18177,18177,8.731841382018061,31.248789932236203
18179,18179,4.937878305192736,21.798900235663787
18181,18181,6.52222974497856,27.712854757929883
18183,18183,5.326904985888993,20.87561612061467
19001,19001,6.039755351681957,38.89943074003795
19003,19003,5.449591280653951,33.78378378378378
19005,19005,4.084507042253521,25.874125874125873
19007,19007,6.746370623398805,37.07627118644068
19009,19009,6.323529411764706,39.78102189781022
19011,19011,3.2159041075866104,22.669568371418208
19013,19013,2.8573307467201525,18.93611813657502
19015,19015,4.446162768219602,30.167865707434053
19017,19017,1.6674921578339112,14.789020893076607
19019,19019,4.021523647691872,27.266338721011945
19021,19021,3.7433155080213902,24.849215922798553
19023,19023,4.115903852486006,25.163398692810457
19025,19025,6.174334140435835,39.33933933933934
19027,19027,5.485986881335719,36.83431952662722
19029,19029,6.367204535542957,39.5021645021645
19031,19031,3.545918367346939,24.746835443037973
19033,19033,4.1750115544600215,25.15290519877676
19035,19035,4.083484573502722,28.603603603603606
19037,19037,6.145251396648044,37.87528868360277
19039,19039,5.390185036202736,33.73253493013972
19041,19041,3.739170086639307,26.923076923076923
19043,19043,4.851228978007762,30.01605136436597
19045,19045,6.66466074921017,39.94027622247107
19047,19047,6.461538461538462,41.98473282442748
19049,19049,1.6480172292710333,15.299721189591079
19051,19051,4.526166902404526,26.666666666666668
19053,19053,4.973821989528796,31.493506493506494
19055,19055,4.177109440267335,28.39378238341969
19057,19057,6.271713293106601,34.89110707803993
19059,19059,3.203600741329097,22.273324572930356
19061,19061,1.9724217948145835,14.870999889270292
19063,19063,4.924242424242424,32.288401253918494
19065,19065,5.973895582329317,35.2428393524284
19067,19067,8.32639467110741,48.553719008264466
19069,19069,6.82110682110682,42.81150159744409
19071,19071,5.932203389830509,35.51401869158878
19073,19073,8.832425892317,52.85285285285285
19075,19075,2.6762402088772843,19.838056680161944
19077,19077,5.451713395638629,35.07246376811594
19079,19079,6.766553890768487,42.565947242206235
19081,19081,4.674668351231838,27.27272727272727
19083,19083,5.875663381349507,36.1241768579492
19085,19085,4.710038269060936,31.11760409057706
19087,19087,6.323529411764706,36.982968369829685
19089,19089,5.64516129032258,35.66666666666667
19091,19091,5.528846153846153,35.984095427435385
19093,19093,7.222222222222221,45.17241379310345
19095,19095,3.6985345429169576,25.281385281385283
19097,19097,5.219047619047619,30.812854442344044
19099,19099,5.708822726031139,27.956624872924436
19101,19101,4,26.02996254681648
19103,19103,0.39045139991111677,8.482986767485823
19105,19105,3.2582012943539387,22.535991140642302
19107,19107,6.381260096930533,39.278557114228455
19109,19109,4.29732868757259,28.674351585014406
19111,19111,8.843537414965986,48.24191279887483
19113,19113,2.305637325801017,17.79607346421786
19115,19115,6.756756756756757,41.299790356394126
19117,19117,5.874222529371113,36.36363636363637
19119,19119,2.8795811518324608,23.593073593073594
19121,19121,3.80818053596615,24.55
19123,19123,5.074626865671641,30.925925925925924
19125,19125,3.8866930171278,26.07274213322436
19127,19127,4.166082199466966,25.37417333797424
19129,19129,3.9430995757424507,26.811145510835914
19131,19131,6.341463414634147,39.11290322580645
19133,19133,7.130124777183601,40.04424778761062
19135,19135,5.617977528089887,33.126934984520126
19137,19137,5.692883895131086,31.784386617100374
19139,19139,4.94424882629108,32.326174008008735
19141,19141,7.4646074646074645,47.284345047923324
19143,19143,6.099815157116451,38.53211009174312
19145,19145,5.724299065420561,34.78260869565217
19147,19147,5.280172413793103,34.22459893048128
19149,19149,3.742331288343558,26.636225266362253
19151,19151,6.292517006802721,40.50632911392405
19153,19153,3.20213572970765,22.355751827988126
19155,19155,4.58942085879639,29.54408515766218
19157,19157,3.6882807852468766,24.870848708487085
19159,19159,2.8761061946902653,19.78021978021978
19161,19161,5.918189730200174,38.66090712742981
19163,19163,4.004831815647649,26.23782350567756
19165,19165,5.444305381727159,36.49068322981366
19167,19167,5.661619486504279,38.0718954248366
19169,19169,1.3767138682850077,13.315672058003347
19171,19171,5.636896046852123,34.05994550408719
19173,19173,6.115107913669065,36.607142857142854
19175,19175,5.47112462006079,33.78582202111614
19177,19177,5.684754521963824,35.256410256410255
19179,19179,5.929279862009486,34.67094703049759
19181,19181,3.0523813175857044,22.359657469077067
19183,19183,2.421924792861695,18.71375856615709
19185,19185,5.529953917050691,34.285714285714285
19187,19187,5.220952055963146,31.964436917866212
19189,19189,7.015306122448979,39.24050632911392
19191,19191,2.900763358778626,21.022727272727273
19193,19193,4.4959772834831995,29.27974947807933
19195,19195,5.103148751357221,31.536388140161726
19197,19197,6.702412868632708,41.24168514412417
20001,20001,4.5616535994297935,31.67808219178082
20003,20003,5.201793721973094,34.26724137931034
20005,20005,6.2648315140009485,41.84720638540479
20007,20007,4.861111111111112,36.666666666666664
20009,20009,4.974134500596896,36.9980879541109
20011,20011,5.39568345323741,36.74351585014409
20013,20013,6.636500754147813,44.927536231884055
20015,20015,3.2430480317804258,23.498785144047204
20017,20017,5.660377358490567,40.909090909090914
20019,20019,6.161137440758294,42.04545454545455
20021,20021,6.25787484250315,41.17053481331988
20023,20023,4.9504950495049505,38.095238095238095
20025,20025,3.8461538461538463,29.629629629629626
20027,20027,4.598930481283422,34.447300771208226
20029,20029,4.609475032010243,34.15384615384615
20031,20031,5.279265493496557,33.63970588235294
20033,20033,4.651162790697675,38.88888888888889
20035,20035,5.048309178743962,34.93905977945444
20037,20037,4.7570644439926815,31.46067415730337
20039,20039,3.076923076923077,24.074074074074073
20041,20041,5.106382978723404,35.90909090909091
20043,20043,5.980861244019139,40.804597701149426
20045,20045,1.806349832380201,14.45223654283548
20047,20047,7.725321888412018,53.608247422680414
20049,20049,5.405405405405405,34.78260869565217
20051,20051,2.0413949532180324,19.82288828337875
20053,20053,4.97737556561086,36.95652173913043
20055,20055,2.740863787375415,22.288755821689954
20057,20057,3.599621092516577,27.9969650986343
20059,20059,4.93722429589413,30.982470444353854
20061,20061,4.973992197659298,33.671875
20063,20063,3.2710280373831773,26.96629213483146
20065,20065,4.716981132075472,36.36363636363637
20067,20067,4.123711340206185,33.16831683168317
20069,20069,2.0202020202020203,20
20071,20071,4,23.809523809523807
20073,20073,6.701030927835052,41.795665634674926
20075,20075,5.063291139240507,36.36363636363637
20077,20077,6.422018348623854,47.05882352941176
20079,20079,2.9198284394589247,22.671422909235037
20081,20081,3.3707865168539324,28.82882882882883
20083,20083,2.0202020202020203,19.51219512195122
20085,20085,3.270725388601036,21.47859922178988
20087,20087,3.6887852448590204,25.31839021905247
20089,20089,3.5398230088495577,27.659574468085108
20091,20091,2.043614122139523,15.765327216228112
20093,20093,4.932735426008969,36.55913978494624
20095,20095,4.525862068965517,33.67875647668394
20097,20097,5.9259259259259265,41.07142857142857
20099,20099,6.321839080459771,40.39125431530495
20101,20101,6.521739130434782,52.63157894736842
20103,20103,4.44467961267792,26.52256834075016
20105,20105,6.086956521739131,41.66666666666667
20107,20107,5.110837438423645,30.917159763313613
20109,20109,3.0456852791878175,26.82926829268293
20111,20111,5.485527544351074,28.771733034212005
20113,20113,3.1514444120221765,24.96493688639551
20115,20115,3.8554216867469884,29.150579150579148
20117,20117,4.129263913824058,31.896551724137932
20119,20119,2.8469750889679712,23.931623931623932
20121,20121,3.5781731438226814,24.719369476952473
20123,20123,3.91566265060241,30.434782608695656
20125,20125,5.403764420157862,34.06272793581328
20127,20127,5.719921104536489,37.91469194312796
20129,20129,4.2105263157894735,31.645569620253166
20131,20131,5.532786885245901,40.64039408866995
20133,20133,6.283783783783783,42.37012987012987
20135,20135,6.802721088435375,50.81967213114754
20137,20137,3.1446540880503147,25.757575757575758
20139,20139,5.555555555555555,35.33190578158458
20141,20141,2.631578947368421,22.78481012658228
20143,20143,3.9334341906202726,30.545454545454547
20145,20145,4.1871921182266005,32.544378698224854
20147,20147,3.278688524590164,26.31578947368421
20149,20149,2.0040662213186176,18.562456385205863
20151,20151,4.9523809523809526,36.61327231121281
20153,20153,7.07070707070707,48.78048780487805
20155,20155,4.461915458443945,30.078508341511284
20157,20157,5.498281786941581,40.49586776859504
20159,20159,6.756756756756757,45.84837545126354
20161,20161,1.304602755790091,14.054244452271927
20163,20163,4.166666666666666,28.57142857142857
20165,20165,7.868852459016394,53.54330708661418
20167,20167,3.6799999999999997,28.076923076923077
20169,20169,2.8792222360712953,22.551662174303683
20171,20171,6.278026905829597,47.31182795698925
20173,20173,3.734783939343081,25.90027043696921
20175,20175,3.51976856316297,28.041714947856317
20177,20177,3.607872701327374,22.934592741152876
20179,20179,3.4722222222222223,28.333333333333332
20181,20181,5.639913232104121,41.14583333333333
20183,20183,2.2988505747126435,22.22222222222222
20185,20185,5.381165919282512,38.70967741935484
20187,20187,4.166666666666666,32.5
20189,20189,2.9469548133595285,23.11320754716981
20191,20191,5.225885225885226,35.85680751173709
20193,20193,2.2592152199762188,20.57142857142857
20195,20195,4.724409448818897,33.9622641509434
20197,20197,4.0797824116047146,28.75816993464052
20199,20199,6.944444444444445,46.666666666666664
20201,20201,5.7251908396946565,40.36697247706422
20203,20203,5.660377358490567,43.18181818181818
20205,20205,8.89894419306184,55.072463768115945
20207,20207,7.419354838709677,45.73643410852713
20209,20209,8.216797683078196,45.24125132555674
21001,21001,6.298773690078038,35.2760736196319
21003,21003,5.751633986928105,31.02517985611511
21005,21005,4.537687488133662,26.959247648902824
21007,21007,5.054151624548736,28.807947019867548
21009,21009,5.437044745057232,30.20758768790265
21011,21011,7.103825136612022,37.092731829573935
21013,21013,8.200922603792925,38.081805359661494
21015,21015,3.030881580831464,18.421225454784267
21017,21017,4.872139973082099,28.962962962962962
21019,21019,4.504504504504505,26.347650619775152
21021,21021,4.782314459733815,24.767225325884542
21023,21023,4.6395431834403995,25.736738703339885
21025,21025,8.357348703170029,42.06349206349206
21027,21027,6.1951754385964914,33.18250377073906
21029,21029,4.8781590487815905,26.685742722070167
21031,21031,6.8807339449541285,35.858585858585855
21033,21033,6.639288158795345,36.53483992467043
21035,21035,2.5402843601895735,13.66718831507564
21037,21037,3.3171076391614975,18.396888840877175
21039,21039,4.724409448818897,26.08695652173913
21041,21041,6.3801208865010075,34.56561922365989
21043,21043,6.561191251744998,32.13828425096031
21045,21045,6.175298804780876,34.794520547945204
21047,21047,5.753646677471637,27.906976744186046
21049,21049,4.266754414829439,23.905825535768184
21051,21051,9.109311740890687,43.45403899721448
21053,21053,5.50098231827112,30.810810810810814
21055,21055,6.507592190889371,37.3134328358209
21057,21057,6.050955414012739,33.33333333333333
21059,21059,3.413418590436786,19.886143097425283
21061,21061,5.382716049382716,29.21195652173913
21063,21063,5.970149253731343,23.28767123287671
21065,21065,7.288790723357261,39.209726443769
21067,21067,2.8903270388433375,18.456081328165
21069,21069,5.3514376996805115,28.79120879120879
21071,21071,6.740196078431373,35.49747048903878
21073,21073,4.786761439360284,27.65892420537897
21075,21075,8.225108225108226,43.452380952380956
21077,21077,5.4331864904552125,31.313131313131315
21079,21079,5.470401691331924,30.618181818181817
21081,21081,5.357737104825292,29.57875457875458
21083,21083,4.909382885983024,25.126262626262623
21085,21085,6.711229946524064,30.169242089771892
21087,21087,6.66247642991829,35.294117647058826
21089,21089,4.157887343728052,22.806339389253964
21091,21091,4.078549848942599,23.492723492723496
21093,21093,5.579742336739227,31.24694376528117
21095,21095,9.332638164754952,45.62410329985653
21097,21097,5.098039215686274,29.31654676258993
21099,21099,7.308286155429748,40.50991501416431
21101,21101,3.925883034163289,24.506054811982153
21103,21103,5.829228243021347,33.20783132530121
21105,21105,6.637168141592921,36.58536585365854
21107,21107,6.253350008933357,33.03834808259587
21109,21109,9.65435041716329,46.885245901639344
21111,21111,4.221778926370196,23.27134208163147
21113,21113,4.254282698709101,25.67024128686327
21115,21115,6.269315673289183,33.53584447144593
21117,21117,3.726121837618237,21.077296595336232
21119,21119,5.59254327563249,27.83882783882784
21121,21121,7.879818594104308,41.18564742589704
21123,21123,6.295754026354319,36.099919419822726
21125,21125,5.84045584045584,32.71560940841055
21127,21127,6.966490299823633,33.00970873786408
21129,21129,9.513742071881607,50.58139534883721
21131,21131,9.49367088607595,46.95652173913044
21133,21133,7.43879472693032,39.50777202072539
21135,21135,8.217270194986073,40.99616858237548
21137,21137,6.438935912938332,35.02495840266223
21139,21139,5.086136177194422,29.119638826185103
21141,21141,5.756535516239768,32.26744186046512
21143,21143,3.6585365853658534,16.786570743405278
21145,21145,4.537331215250198,25.32786885245902
21147,21147,11.210762331838566,56.79012345679012
21149,21149,5.145118733509235,26.678765880217785
21151,21151,4.5229468599033815,26.603522765038218
21153,21153,9.821428571428571,48.36065573770492
21155,21155,4.534606205250596,25.234521575984992
21157,21157,3.7420718816067655,20.651541593949972
21159,21159,7.923497267759563,39.097744360902254
21161,21161,5.190677966101695,29.88338192419825
21163,21163,5.978371760865129,32.50982594048287
21165,21165,8.7890625,44.89247311827957
21167,21167,4.892022917584839,28.077622801698
21169,21169,7.76255707762557,42.76729559748428
21171,21171,7.439446366782007,37.61904761904762
21173,21173,6.700758243695998,37.45754488112566
21175,21175,8.093525179856115,37.62376237623762
21177,21177,7.042253521126761,33.86689132266218
21179,21179,4.913793103448276,27.2008434370058
21181,21181,5.9639389736477115,31.679389312977097
21183,21183,7.088487155090391,39.659685863874344
21185,21185,2.737497008853793,15.07967865138944
21187,21187,4.655380894800484,26.622296173044923
21189,21189,8.849557522123893,46.34146341463415
21191,21191,4.814673290026748,24.605678233438486
21193,21193,6.4030131826742,33.67875647668394
21195,21195,4.995102840352596,27.044025157232703
21197,21197,8.130081300813007,43.21678321678321
21199,21199,5.809963317950538,31.878866818625855
21201,21201,5.681818181818182,35.9375
21203,21203,5.519671168526131,30.048465266558967
21205,21205,4.100129477772983,22.209026128266032
21207,21207,6.49458784346378,36.42611683848797
21209,21209,3.462021111685244,20.47531992687386
21211,21211,4.140768624704543,24.644663936400867
21213,21213,7.621419676214197,39.95887594242632
21215,21215,4.66321243523316,22.956273764258555
21217,21217,6.038135593220339,34.40233236151604
21219,21219,5.099150141643059,26.705653021442494
21221,21221,5,28.197674418604652
21223,21223,5.132275132275133,26.200873362445414
21225,21225,5.739130434782608,31.419457735247207
21227,21227,3.2789043982091126,19.120666747191688
21229,21229,4.68497576736672,23.703703703703706
21231,21231,6.829440905874026,34.95618305744888
21233,21233,6.0373216245883645,35.95166163141994
21235,21235,6.460099386144402,33.2260659694288
21237,21237,8.924949290060852,43.01675977653631
21239,21239,3.0992663572391077,20.27194066749073
22001,22001,4.711246200607903,37.394397510004445
22003,22003,5.442522889114954,36.666666666666664
22005,22005,3.0558399621957943,24.995391705069125
22007,22007,3.9742619227857685,29.495128432240918
22009,22009,7.891387356809504,54.86593843098312
22011,22011,5.499568096746329,39.82479784366576
22013,22013,5.952380952380952,42.33983286908078
22015,22015,3.429019300480063,27.24145838110525
22017,22017,4.8523468299819,35.07428040854224
22019,22019,3.6718261955993614,28.738526520997482
22021,22021,5.203619909502263,39.15343915343915
22023,22023,4.062909567496723,32.515337423312886
22025,22025,8.387942332896461,57.05521472392638
22027,22027,6.290849673202614,44.168260038240916
22029,22029,6.229508196721312,40.153452685421996
22031,22031,6.0882800608828,38.46838824577026
22033,22033,4.013357619914997,30.692056273980388
22035,22035,6.521739130434782,35.59322033898305
22037,22037,6.085011185682326,43.66492146596859
22039,22039,5.694387546087669,40.939597315436245
22041,22041,6.481481481481481,42.5
22043,22043,5.690298507462686,41.375545851528386
22045,22045,4.187128456965624,32.81911675741077
22047,22047,6.920600858369099,46.95543000627747
22049,22049,4.3478260869565215,32.437619961612285
22051,22051,3.361565310947919,28.144764581869293
22053,22053,4.755881608904629,37.418590882178805
22055,22055,2.142455386818019,20.560076591670658
22057,22057,3.312291651890205,29.316069057104915
22059,22059,7.866323907455013,60.048134777376646
22061,22061,4.6861184792219275,32.59182617692706
22063,22063,3.7712741247518897,29.81120885638035
22065,22065,5.862068965517241,34.67741935483871
22067,22067,7.590876692801141,46.872393661384486
22069,22069,5.651747794838288,40.137614678899084
22071,22071,4.388054739874785,30.646207045601905
22073,22073,4.157254770029317,29.67379077615298
22075,22075,2.455357142857143,21.492537313432834
22077,22077,5.43175487465181,38.30480847595762
22079,22079,4.524861569439007,33.878779945018984
22081,22081,8.026030368763557,51.776649746192895
22083,22083,6.709608158883522,45.47738693467337
22085,22085,5.227655986509275,39.21052631578947
22087,22087,4.110420142575459,28.576499822506214
22089,22089,2.94987817612252,24.60285132382892
22091,22091,9.523809523809524,59.888579387186624
22093,22093,5.661108956960062,36.56987295825772
22095,22095,5.052820410603947,37.57872638208538
22097,22097,4.968134414831981,36.271186440677965
22099,22099,6.029273532966295,46.574481458202385
22101,22101,4.7517867490824806,36.12115732368897
22103,22103,2.1606698076403688,19.78577699736611
22105,22105,4.270096463022508,31.30644190246839
22107,22107,5.151515151515151,29.078014184397162
22109,22109,3.2866347461133776,29.06751521859435
22111,22111,6.485671191553545,46.705882352941174
22113,22113,4.497751124437781,35.288220551378444
22115,22115,4.911955514365153,38.033261026753436
22117,22117,5.083944194845117,33.70226895406751
22119,22119,6.1744613767735155,42.865928659286595
22121,22121,4.179610279582039,31.98942498347654
22123,22123,6.331168831168831,33.840304182509506
22125,22125,3.4419176398279046,24.46043165467626
22127,22127,6.7669172932330826,48.68035190615836
23001,23001,5.023770666288228,26.32630813953488
23003,23003,5.817040791696838,26.73053152039555
23005,23005,2.326593684027249,15.907381091699408
23007,23007,7.346938775510205,33.24624428478119
23009,23009,5.465209277525993,29.79522184300341
23011,23011,5.963849894485733,31.692705274286386
23013,23013,3.3115406480955087,20.160116448326054
23015,23015,3.8177533385703066,22.847948511665326
23017,23017,6.716072255673923,29.650128483890096
23019,23019,5.586124401913875,28.124042879019907
23021,23021,10.293621329733378,45.808124459809854
23023,23023,2.8400309119010823,17.51174870145931
23025,23025,8.334371496200324,39.01116427432217
23027,23027,5.730816916930706,29.700176366843035
23029,23029,9.055555555555555,39.82930298719772
23031,23031,3.3196494268384495,19.989815959845785
24001,24001,3.570859238004145,30.14504940088291
24003,24003,2.1682139682871635,20.599649350905185
24005,24005,3.24106229557882,28.412147252545942
24009,24009,2.9129454970369753,21.40891579526692
24011,24011,3.433835845896147,30.57212281864369
24013,24013,1.5456477812475398,16.604374307862678
24015,24015,2.711356711253422,23.10835660287407
24017,24017,4.088229314901403,30.88471849865952
24019,24019,4.20032310177706,34.2665855143031
24021,24021,2.4862672457843638,20.578263524754142
24023,24023,2.6551847865087908,25.745385707524846
24025,24025,2.4208631207285314,22.53699691116131
24027,24027,1.3592112220459707,15.898603334768966
24029,24029,2.704852824184566,26.285414480587615
24031,24031,2.1305819675163713,18.681311979312785
24033,24033,5.37911376196503,40.108954215735224
24035,24035,1.913275962904169,18.323049801674745
24037,24037,1.9285617275567026,20.232835820895524
24039,24039,5.454545454545454,40.29680365296804
24041,24041,1.3173652694610778,15.45903257650543
24043,24043,3.421033017813222,24.857479850599567
24045,24045,3.6322199273556017,28.336620644312955
24047,24047,2.0429009193054135,20.07184553210597
24510,24510,5.3749969292750635,40.563699684133795
25001,25001,4.071096688546353,17.220190197512803
25003,25003,3.0272508533378097,15.97549063138265
25005,25005,5.418638365381985,18.60394449348131
25007,25007,2.3898199875853505,18.91625615763547
25009,25009,3.718677224033535,18.27643302057873
25011,25011,3.5825130797197837,17.844075429214747
25013,25013,6.573339876540022,29.295786194458106
25015,25015,2.36168299493587,13.114015322217215
25017,25017,2.708989808728244,13.143903727349976
25019,25019,0.3389830508474576,11.222136817832437
25021,25021,2.958281948934245,12.378691372321946
25023,25023,4.882539274171504,19.67719298245614
25025,25025,5.0469954498501775,20.79635826638306
25027,25027,5.58564008306044,20.99214444618807
26001,26001,6.936866718628215,28.730158730158728
26003,26003,5.635062611806798,24.225865209471767
26005,26005,4.688482004441279,21.61931575804112
26007,26007,5.438066465256798,23.239917976760083
26009,26009,6.209739757794383,30.010493179433368
26011,26011,6.917164816396243,29.391304347826086
26013,26013,5.8988764044943816,22.285714285714285
26015,26015,5.087601078167116,24.50603732162459
26017,26017,5.69648201756538,22.259966030572485
26019,26019,5.863539445628998,28.21997105643994
26021,26021,5.671813193824168,26.63851899967522
26023,26023,6.8799503028420554,32.25806451612903
26025,26025,6.870521115981354,31.642700290429975
26027,26027,5.11037193831267,27.155172413793103
26029,26029,5.3564236810310115,24.559245592455923
26031,26031,6.319060773480663,33.47398030942335
26033,26033,7.544956997654417,33.996815286624205
26035,26035,7.566024268379729,32.218992248062015
26037,26037,4.155223273319093,18.72410936205468
26039,26039,7.233502538071066,33.161068044788976
26041,26041,6.002501042100875,27.67402376910017
26043,26043,5.3210202286719435,26.589077887197853
26045,26045,5.390214023203862,24.526779163609685
26047,26047,4.881629656817765,22.384155455904335
26049,26049,8.564110616082118,29.88570058348653
26051,26051,6.104380242311277,23.76660341555977
26053,26053,7.040572792362769,31.83475091130012
26055,26055,4.25531914893617,21.008902077151333
26057,26057,7.787125807082762,34.103585657370516
26059,26059,7.046255256279123,29.73848646146725
26061,26061,4.105909439754413,16.5625
26063,26063,5.493033226152197,24.713584288052374
26065,26065,6.889170143283489,27.756920139993635
26067,26067,6.530825496342738,29.164133738601823
26069,26069,7.2309417040358746,31.27853881278539
26071,26071,4.912099276111686,21.684210526315788
26073,26073,4.138338752586462,20.523623232019258
26075,26075,7.87043233837505,30.400654129190514
26077,26077,5.067417991547595,22.693931074048272
26079,26079,6.801681314482232,34.31906614785992
26081,26081,5.6149091114372816,24.200014368848336
26083,26083,5.027932960893855,19.318181818181817
26085,26085,8.928571428571429,40
26087,26087,7.851870705013998,22.80383519046385
26089,26089,2.564102564102564,15.514669318746893
26091,26091,6.024408124541809,24.622409553916402
26093,26093,5.574940523394132,15.485725358480817
26095,26095,7.835051546391752,37.39495798319328
26097,26097,5.543478260869565,33.4070796460177
26099,26099,7.805866622095939,22.738024334212543
26101,26101,6.8086724990490675,32.14562354763749
26103,26103,4.92546986390149,24.201636315650568
26105,26105,6.02482591583409,30.209617755856964
26107,26107,5.976445772543506,26.02004294917681
26109,26109,5.29723366686286,29.778310365488313
26111,26111,2.782440284054229,15.262258446168003
26113,26113,6.184012066365008,26.61207778915046
26115,26115,6.5367316341829085,20.753774422735347
26117,26117,8.01673056814221,34.86515259048971
26119,26119,6.903914590747331,28.405797101449277
26121,26121,7.305557856373726,31.382470343509304
26123,26123,6.492293320878094,27.72230147408464
26125,26125,6.310760935005104,18.21656050955414
26127,26127,6.2653562653562656,28.31415707853927
26129,26129,7.219357397857992,34.24878836833602
