GEOID,d_trump,d_trump3,d_clinton,d_clinton3
24013,164766.08188117234,74383.1612774303,69475.20389942187,199103.51093614273
45029,366853.91701027256,264394.99341631867,264192.6561188991,371869.39843682735
05133,363250.78338947694,385071.9460186758,362594.88877363544,688091.9711214228
38099,817928.1631079967,600072.6946230177,518713.4770264158,832104.0011780863
12041,199428.2945602593,106490.55203977713,86480.01150599132,208883.78917235133
49013,470042.79683525185,371934.6914232348,208699.25914952616,542857.3236890952
49019,409479.59553058405,292720.85081786104,91005.39979941669,472732.365221686
48281,694874.8958493958,502941.41174562456,116469.31720690125,936366.9034217525
40071,134697.39974252228,197975.59670797698,129876.04474986471,452325.5974984371
40023,337435.7122099305,379665.53454087896,336815.86945763323,686939.2932752239
40063,229544.76072196418,308797.4312826142,229003.38502566147,586610.1371156395
48287,761208.812608516,501602.55165293324,62923.35613155126,1057679.1515093152
48339,752701.0544699414,502632.03415700904,203395.73226176683,1080157.9396832343
40099,313532.1893887926,366325.5828476584,313068.2681420627,651580.6855830175
40121,237219.95696054978,314839.3996961042,236615.42087793798,590501.4381395644
40123,275168.0159453971,351692.7355552654,274670.1922176206,631150.9692669829
40061,208684.6081512536,282050.8781920703,208034.0375554496,551415.871785744
22051,762300.0783117798,287474.90117083903,284674.74607427756,801005.6869994479
51740,232896.02702693842,125948.65061940326,14746.97145824557,275548.75262404635
18019,488058.382797935,173083.3054118625,124609.93490324818,507923.7308445922
20049,70145.33301406975,118704.83753339923,61903.997092133664,364718.0695088723
51003,251011.29987616008,127838.9254925787,96768.62994049874,255182.5121245554
22007,855678.6128220096,343074.22867189266,280010.4294953984,874813.1755001629
36015,276312.3705847109,123526.4665489276,122386.06078243561,294300.2714330699
30063,1083231.7428823167,856116.654505488,636038.6388981132,1172721.6344769772
48487,462776.55328152055,457808.92829360196,448474.35311388114,649034.8860496408
08065,141614.90668294355,128286.34068140364,115812.48822054146,379952.88008547446
08073,127260.4238031484,110764.893494464,105538.34002443879,332204.2376808439
37091,157847.35161531644,103185.73175056366,85446.54437421012,204825.02053105034
12039,358743.5351324926,140401.71646443757,44414.50065774256,375873.111735632
36023,302343.80192651966,142141.24511307335,136883.1523672393,327330.23502773995
42115,213006.44907449582,53401.847683797714,47543.33502547665,268060.72133693163
40087,278479.4586363419,356214.4976985744,278115.7840013993,605499.8523951455
36091,191420.73714278408,194962.60022954168,194887.92322348664,308821.14874925854
36025,248753.28849503337,113118.8494796628,104921.07114286437,265561.9966713486
22095,806991.0187552763,290800.51387483475,243404.38775562498,843654.8266060576
13153,511911.2053408075,275781.42365401535,224592.23850971766,513536.36714568076
13161,407897.1877020635,194412.22685818886,187203.53498672886,427616.6159726961
39175,169967.4134774074,81145.10678445688,62199.94586466946,244392.29574858642
26069,229209.40347681506,206509.2518861715,203976.02190559742,331750.5666911727
25007,191052.06628787023,171059.9436605762,164834.48790448325,336949.17207920336
20145,339142.67822719505,360979.25141451193,331375.6782836809,442363.58774481056
40149,356986.27153930126,426161.4202751407,354919.02911207674,560275.1354589908
20209,244666.23777962942,169784.42118315623,22827.500305998266,275784.88059826073
29097,116174.84679800336,145596.8947394242,116051.01112455541,367747.6523039364
37031,201609.075056051,110219.07907737134,102799.26018510872,255858.23684782063
01113,548191.6078911957,248388.74817074963,222677.949905956,560115.7177878291
11001,197562.5905506183,60088.48246228014,45273.33611798319,233549.67188724168
16029,643917.401992543,570033.1836080719,481122.89401130914,737303.9641864599
31149,483573.6574000143,349321.5388205624,249370.7865410013,503632.5056679073
35028,304546.85303240526,253235.66423263747,97444.94177514451,448372.60004245164
29131,310376.85316994274,275902.82392283896,203788.74868757225,363999.4379825734
28037,757874.8913788295,285209.6843685938,114402.00062114563,853499.3624611449
28039,675993.447944601,169074.10095059514,145716.8055315346,705735.7107180359
53041,1308666.2622413712,597921.5967567018,155437.25680940985,1406106.648475218
13131,367058.1594982136,150158.55918931932,43740.491130092894,380653.6598813603
29027,337448.6597884823,296761.25370444224,228046.6671984917,343931.03351308464
34019,68871.04960244572,79138.1600512926,38475.742366759856,177065.47488058696
36059,157189.92727717155,123064.20000946689,61042.393371533995,206755.28125623567
17083,341144.88620474463,319218.93978391617,273632.60702560726,376152.40177310846
26059,137554.98869896083,88181.45231255803,84436.7065053093,237301.4987170544
37051,81607.19955624668,54041.78037444638,6962.606050944712,113812.40135627893
17031,201781.09507218344,175439.48940820215,138054.42622222027,304998.75105880253
34013,118546.94048494978,105849.54398308317,84330.69336613723,191114.48977909752
30077,1016505.3674052203,868749.7214164286,714360.6926626771,1132395.1711251517
06101,655914.2086616199,332664.06639517983,170323.31269762418,796381.113254928
01101,595591.9790294617,223551.69606185547,222095.92895325483,611189.2226895178
51051,216584.96379207712,140154.53417252304,57245.89818570718,315125.3256163235
13043,448141.1588594749,255586.49530946402,234749.61726869055,466231.84467227745
08097,184779.4835802001,158172.75947795558,138088.51042163846,399013.8437196322
20193,331573.3155506373,324526.65655552276,319985.1899041429,399820.50043093786
45039,208934.16839665954,96152.2174999215,95894.62132837115,251708.45205631794
51775,131065.87108535682,93661.70254306035,10304.36632726407,185234.65135298925
13029,412449.04559555004,209742.8428831682,188799.50652713265,448792.3695609567
48217,580576.8002531476,452980.75641562045,194337.98903428522,889848.8622442917
46071,509897.0774266131,449045.1880984586,444038.60201489745,619322.0993142307
39141,286118.6250502701,68215.77264994346,62977.56680858342,304486.9868767012
40145,121371.73920315097,198604.5938621465,120739.21359247105,473388.8525735038
42107,120610.04179366371,65665.46913021216,60388.5532272312,186600.64816594293
45009,333693.0660757223,225500.1170576121,225269.653141243,352048.9132301618
47061,496662.5590592081,312040.7278708041,285755.3992801651,591587.6732367431
48395,676570.3795195813,474949.231837954,133559.47283820083,992020.8628988483
48439,500277.8161704449,427014.30481025786,277501.50311842747,812064.3343201963
48265,850579.6984898819,623809.9624134876,168181.72424036285,1028708.8608181111
48491,736186.3562924872,500553.7113301271,39363.1483249662,1006216.7646594613
51049,197165.28479660646,146115.11009803027,110643.25057522442,210903.63672644485
22057,786423.5640837096,317339.522608592,305868.0212863809,826291.2706244332
26047,295414.8925940116,275398.97010241647,269758.2171982253,450110.2246189794
17089,237209.0650788988,155417.79045848377,123464.33383516943,311412.3091404093
06065,281522.6457859124,296971.84898380685,267364.62782883405,314027.44811277726
40115,77050.81493922028,133893.21766294166,76652.20897130005,386004.4574332889
13169,459021.4953637598,291550.94939747645,284415.9344364633,516179.65261255135
41059,1095374.0027555432,583228.2815874531,374787.17579703865,1162466.5079745494
06035,689880.3242157531,330436.553032755,149230.02628496796,832390.5707077308
26053,487165.64135253226,241179.64540012614,227698.70624517195,543347.3481509782
50027,109302.36751399214,104578.53856959428,89666.20852964255,340740.8003717993
13303,422007.1881580296,291813.65100010566,275724.28615618375,469133.15995286853
30103,737999.8758082377,697179.9261871486,669355.5917147545,951852.3802657592
35013,488769.2902434928,434895.4837316132,300433.5864561424,677243.4213496123
19079,88541.05051438406,116193.63470508956,86405.7292003822,118362.43848190225
19043,101024.43938601852,120677.6585779172,100330.98425793802,191503.30732575568
55011,269092.85377378954,149336.04772626288,50895.93330798488,322275.2414815556
08011,139745.68753349993,163864.5592874039,137891.27189397794,353439.2876376636
29091,332990.6485657052,337396.5806674692,332719.04258115444,483702.0167782017
32007,556982.0959014094,465963.5608879366,417408.297347283,668417.8510562608
37053,240967.37003842767,130187.06183722589,47784.66548932101,289542.38878590096
48261,1141742.0244333323,802648.0546208505,372177.35540680564,1352391.2107821126
40135,190234.79726631183,259119.62550041726,189580.7837970164,522046.41685552505
41063,1065923.5674538088,631459.69363481,467757.53346436284,1106420.3262709726
13167,441276.17720737174,282930.94714051374,281332.0200685987,482470.17497362575
41071,1221956.1909169054,574385.7757874302,315817.0493447043,1354278.0111224637
55041,378174.74815910315,172337.95164440665,141085.83390870495,479791.6974207385
39135,321122.61262928246,75271.0864732111,72659.08676202422,365260.2314737999
22025,693396.6934679318,365936.4465287101,172685.2497598483,892513.2197875157
29037,212233.01431821194,154853.35227869978,41104.91590519913,293133.0381353329
06097,728143.1375378068,433840.48419226106,286339.44673838065,864917.1853365722
23017,178895.5262497977,98863.38787156456,73635.4794845161,474184.0532566969
05005,304772.5733764345,325149.99114313355,304391.4722147736,503865.8859134623
35025,620646.2638818377,540998.0738059361,386794.9510988111,737484.6249414228
18135,294979.78124252305,120162.35357766313,112310.46688741868,346605.44161491556
54079,270607.74082069733,193797.35003939568,188914.49602457325,282480.6414607564
54081,203876.25882955946,156356.4889826843,127442.37936294156,280146.05346295703
54109,201439.9597767776,152560.36252884392,109693.0779575594,287972.7900525952
34037,135550.88845304766,89539.8759987781,85817.68271064761,202599.17104065284
18001,238396.81718805063,145466.77485034923,139152.66376932984,304427.4066974482
47035,423769.8850953409,243590.26757433423,222449.50316186936,521872.6542972232
19177,138485.6241080176,140423.1227064313,138553.02514776326,158915.35739830224
21031,581458.4172139575,331608.66413890454,283934.4370939899,627828.2451023238
42015,232093.68820903279,82670.42600134936,82566.89663195434,263895.7686772461
29045,174866.53518889472,169629.44949129058,158029.5210450915,195905.37033161186
05041,533700.0689839183,423084.69873018365,198407.57436727983,772660.7161460291
08003,125804.90944457306,152555.9922819478,128905.0324188549,370649.7224708264
12017,99501.86645329314,81097.22577197666,52492.716122296675,114626.40437425447
24019,181935.33873673558,142329.0052797026,129540.78440858459,248464.81040305857
29127,242456.79594302594,232521.89248634182,211432.5514263809,255064.5245390512
33003,101866.16759523064,70793.58383229056,43306.141617141344,397218.48621436476
04019,147414.81752673598,196099.49108436934,152891.93897423538,414265.70405587426
12045,349150.4262320479,128251.98392487672,69007.56159967161,372358.6450880516
35049,329339.5128610032,265005.94767206564,78289.640798249,471185.76348108595
28057,722663.6533067583,388838.24062803783,277336.8007518948,791714.8330364133
29111,209924.36800868812,202455.64106569666,186368.9384890469,224283.28860253378
37087,252166.88127541068,78778.91768428197,38580.49956488327,345289.52002376225
18077,446910.84503183793,135390.15138561057,87518.93045369972,471317.3823636267
31147,236767.9440165876,173557.14392548447,125335.05040731047,273372.96400589286
40127,294742.50106106646,366734.84711527114,294111.2476877525,642207.8987448665
30095,747799.8605777542,706406.4977524603,683800.3247522679,942359.4270192127
19061,84466.31379387737,92781.23365061705,84494.72257860874,193954.47338791788
48457,709856.8777694072,477950.5660552369,315190.1266885017,1031686.0498303394
13239,499598.2956280667,212552.34150864865,173664.1580575467,512403.85308843263
26115,62324.2151896521,33599.69602228839,30972.261303794912,207888.58524285542
19149,244301.22551851103,146252.261456506,31150.549326177068,292235.084632415
48385,892059.7260206682,656646.494888793,218090.8608530953,1045944.2690465726
51085,244714.58437111432,118101.75619315241,62266.2085643742,264864.15668370866
08115,244634.53896859023,226990.19345931863,204196.92008733205,438586.381315583
13081,458504.22054123756,230114.35866081007,164212.6284515496,464966.41580579645
19129,173067.1323290884,125151.39260058956,32046.001244682455,231243.3776767226
19161,147149.3573838369,130425.72640701229,106522.53184359932,195492.8046407407
48393,431671.91575775336,460971.2348829145,430995.07288559823,493901.50962887355
17077,507029.4442170876,448675.4070468202,430856.48815902177,539412.6744367629
24033,191603.65781429168,71941.46063267757,61493.090212295065,235231.71149869417
28075,774214.4588917055,221284.69759334082,141807.80474663776,789164.1703232168
31083,466672.4592951237,369929.9665188884,317257.51912308205,480581.20927539683
36029,278699.34168933507,200961.65835007725,131135.97305241323,304472.047525278
05045,363669.30487945484,369999.01451359363,363131.2330956233,607453.4921772479
01129,672699.3619655174,167315.89750636774,145653.1745799128,697620.9151154722
50001,175601.3002436178,166962.9831798568,144596.6066946068,381149.0421140885
13121,462327.59575490514,295754.1005531851,253931.12422835696,537249.5973823202
29081,138547.86502804433,148878.46025859597,141869.16156636667,181702.0822309692
08083,360229.8094306432,291671.9792287928,199610.2978994091,438607.5909101773
30005,1010878.8520978204,963944.8582355053,942888.5625383466,1206240.4550495618
26157,128454.40776811281,116336.21386485567,106762.78768925408,258155.0224819884
38033,797816.6135389984,743678.2129029827,730051.330936167,924789.1854822857
32005,497062.9831352065,210456.76666288648,66055.65282280791,639556.9651169819
08099,197522.9339406352,217166.8908134682,195481.9532814239,366018.9781978042
51081,137715.38017623988,128379.80006089865,121381.16986663952,175234.79834538169
17161,106166.21916324944,73578.97093452442,6200.4895754462095,205923.74203823443
48377,819256.176284137,691300.8912165869,603864.4292714447,947124.1228088989
08055,69281.86849564112,109230.06484325038,72080.89452161641,365708.55693421984
18055,449013.9978654309,252712.2460928928,210791.114579809,485989.0256753657
26155,112757.03234724257,76609.10843238494,51257.1011053945,231968.8710687605
28007,704277.8957838799,282868.6127287419,103613.03229640627,827231.473515211
30087,729450.7680439345,687981.3729009554,660314.4935227165,933600.817933524
37067,355.75620055916744,23024.524065544272,689.2287321878645,101176.55958319955
37069,45486.388356832744,69384.5044144631,49877.720992447845,89809.32441027506
22065,658143.1685490296,326402.8570044434,100456.58812867582,868612.5642774265
28149,681015.2854631385,292787.1161848088,63994.623959525634,854599.8670611557
48043,912642.6412343993,710977.115846181,544948.5857277487,977589.8020894704
51005,187301.73427762694,146542.78431956252,57297.79679662099,234048.96231919626
01055,571846.1722960393,377629.894227056,353539.404961496,656332.2804852292
06047,505930.21855903085,348147.1367232049,269329.769286623,638357.9455080625
51165,235477.35567629052,125795.55879723323,120323.07734993735,255498.09362784898
51171,213425.39061729953,96339.24090794135,88322.50739863269,248718.06095693316
28163,673026.9983354607,285955.5400418685,57495.461272043816,844241.7176212089
28079,732956.264576125,253163.87553754874,78888.27830691377,818824.5659085218
28119,573003.9724010238,416753.47934375104,218148.7344416438,771476.1487064144
22029,724356.2118270333,347475.9767101229,167883.16504641387,884611.4896211299
27169,225394.28191088332,156425.67226233028,93186.36459615245,281397.1938916131
41037,865143.8408202252,446733.851575194,373188.96004744753,1004128.3224307211
45011,337462.3122723136,225552.18022733275,225297.37619059044,365307.18318057974
12093,111272.15260862264,99391.16920932944,82465.52075772967,124455.72532727993
13051,411890.16927914816,213216.38519072987,192964.77998160105,449136.0428767409
19167,263857.74605221074,177842.22449711675,68240.37290973608,307539.4965216574
08059,40245.44705949753,27581.96874902838,16709.217781134004,359424.9652817893
21023,398832.42645772,80362.15910973761,58089.11386471797,406949.7914300735
32003,7151.70389835618,113976.6085086288,17292.37043929318,146706.28487778633
20103,247622.60109330967,176674.67909199005,47161.69923588555,276375.32899404864
51145,208841.26348106712,143585.12218227287,92843.2061165196,226699.28132215978
22033,837761.1670535237,319786.1180115113,214745.68528290043,867522.69046019
48345,568415.6198179078,541295.9730440596,514965.7801334961,629444.2843253905
12086,24218.561126019173,68510.325498391,41087.423168752764,74219.84290289668
13237,422597.10202233505,275517.6358099269,247551.99145345888,481964.0311716071
39031,161098.14977899846,87844.77351161117,72912.59382048447,191332.40111309924
13251,397195.35963191674,278571.50296838506,269986.4996534996,421631.6470047709
13259,512033.62751984125,236378.12878066732,188281.7250596654,523273.3258257111
13159,442653.36613178026,283985.8229518918,258414.14613771907,505131.47918216285
48323,1021842.2127617863,750725.2322197105,312660.94344817445,1124937.6452854543
54027,170258.6092299182,101376.31378546456,88752.64606746785,215622.16449227577
01035,583974.615561523,134002.55089527852,114443.9079410078,604310.0306059013
42089,121663.65857330048,47302.72134309686,47057.78819872668,209616.6126148005
36011,348424.05783391447,188045.18966565022,183930.2429890653,365032.85653294815
18181,260748.26293758064,270202.3090575716,267074.09088574536,348368.3338112611
26101,153075.39545565436,154213.91112632668,150728.3058396581,335495.5108961581
24023,117953.29332684513,118846.34122213328,93902.37317821533,197201.74726201253
06099,539271.3344772065,339730.52545404545,239852.10002879577,673915.835565959
24041,155159.23327233296,130591.08060648823,125187.3116525457,230329.55256849653
13283,466745.70345150237,252374.78184883491,247184.10554649442,477122.0292681485
30109,797769.2760541299,752367.0980047389,729448.4443932914,934286.2236504133
41053,1197767.6912147985,567417.8253860001,353335.3281143788,1337575.5678458435
39057,305801.7796194348,25581.439056586743,19242.094516131903,328888.4797964667
39049,258164.8671770114,33752.70789534823,758.0401238127376,262393.19974650384
53009,1507985.6822083,716673.6190479407,129903.6371563574,1596602.7705987853
13045,521750.017780468,329237.04108289856,310381.4320126534,597642.1192354719
37099,275165.1841492016,102619.77033133205,56902.5148279527,364817.0018361659
54059,244046.73316600066,184393.63683349095,116090.2763080784,318593.5032212898
54061,91490.60546883615,109944.64052243286,98265.7597920765,191983.31389214654
13181,328117.9696501188,200497.55008305758,182855.26564373614,383810.59534483426
48273,1087619.883494344,766833.2017548806,316969.6101304185,1315946.716599749
48443,926356.3112381282,679780.7097047553,428116.26147606946,961466.2845391849
36083,165638.3279222278,168607.36103753312,168239.07724600725,279437.96174565173
13035,462464.1106458633,291000.1711256725,272237.8204032485,526988.9172898954
46125,342477.776959253,233085.69145309963,109631.23904116203,387443.0082632511
13187,379725.94746915833,211033.98554494607,163824.1723692205,462518.7996408473
13111,391663.49154660635,214745.9811895253,173167.9327187949,479385.4051986716
18083,495653.25750334637,298990.650970544,254496.7995183889,519531.6442911424
31025,218481.83263560335,144565.36917698057,42001.14129873524,276706.4457987891
41029,954092.8227023928,479949.0440752727,410910.98906163586,1096457.2054556161
21199,398048.83888457227,234070.39256623792,223597.01789077042,495203.46244390105
47131,579877.0089395791,509617.26801306056,463151.08298957447,647517.5316999528
38053,889924.4189071644,815976.507483196,801329.1852852989,984118.6294493491
18179,255845.46838167773,164322.572658916,156456.16730513328,316717.5711116295
19163,93166.75081634484,67311.28406031127,13425.285259192055,198218.4590438625
19087,110485.34542166513,107619.24293101422,100532.70201435339,161682.79866769013
22091,828938.0571302996,282537.71201260167,172283.72984799085,847978.0278727466
22121,835454.5027235111,339119.65198746417,231294.10021941602,878442.3150310079
18103,246171.466318346,221959.78882808264,218142.78859911847,345379.80801705655
06109,471328.9800519825,266842.90767206106,164050.09032518562,610926.5788387253
18109,392845.41980348836,206752.8485601865,171440.02546427006,446544.0420331674
12057,15251.679619094206,8816.307185429481,8727.453911750414,51212.54983758544
13195,348086.58344109793,193196.40680263695,157688.24678244302,418673.4984968209
13207,481931.1121633168,298308.6066261915,282443.8318904343,542492.794597044
39073,234105.54706349698,95184.5405936777,69426.53650871837,264973.97231759824
13225,514271.8678472263,291469.27482299856,233961.37727806566,524403.4060545912
39017,350117.59462892025,56388.643064965654,38692.33302285941,386352.743026288
13309,443410.0989727055,224508.74766039342,222477.79364075093,462699.1588700266
30061,1150976.168233579,809752.4135668306,553444.9241717184,1200865.1913489415
22035,625920.5659360964,343312.63417153165,110402.0259173272,870848.3737071715
08031,7772.236382646107,12840.105796026535,4778.863083942425,344332.11742835835
22067,586424.9036048464,394213.21243935206,162903.03587292685,857992.1907502243
40015,320980.2280325547,394030.44105060067,319987.87697170035,582164.8583306316
08013,48721.16015463248,47440.1955659461,44388.47138289516,389781.753463251
36119,177070.87401614082,115449.67131585348,43039.796305631105,210595.79411427776
01039,532002.1332522496,121069.59265087251,117379.98641488685,551852.7498730287
13291,365654.07642411883,192343.74059240983,147427.65812763612,451897.2919942839
31107,365140.3473391665,236082.21717359472,122759.79182598514,417140.8555734011
50013,247360.1201888317,233539.981569637,202036.04359294515,456487.7648888181
31173,244422.6393817147,131080.49725401774,39361.05088249955,298675.33982471423
51820,248094.2872927152,135905.8528553789,124017.82888810204,255426.80715996108
39013,95214.39947862906,89902.93721916316,84169.92521606367,168772.784019339
01125,732459.3232345033,304714.45793089917,269982.0017690675,756153.2342419998
27077,796740.4923338265,555794.6843407182,449847.0342347831,802412.5623037918
31021,220729.6718649191,121263.65966895623,72112.63664713281,277052.5440345341
20117,312808.9806619128,221419.31367839754,171144.77286788938,314488.1842438159
55001,270659.66617374436,149997.57596680956,144405.60315004032,338621.8459193921
20137,424052.763321325,402129.7559975927,374096.02203416184,448244.6783625252
30111,735076.052192791,696000.6711966656,668152.3665640444,957933.4641459303
48215,1207847.8522466668,871254.3754963288,434250.97096791345,1398142.7709623757
13249,510956.4914798942,263412.751433619,198314.70143155695,519199.6340535017
05129,290398.7436761857,322860.82505473867,289931.8823392899,523538.9774378073
55103,186158.95394561617,180678.05997178023,180163.61479685496,282941.56363600836
51175,170206.59489752908,124856.99615613167,80905.34185949819,210744.21647467613
28157,767278.3113378864,322123.0370084732,166316.78766356953,871932.3533422229
08071,116739.08603648253,159263.14429971538,117474.95152578487,382201.9971823983
40125,236023.38914754038,314798.929062462,235606.0079566512,588057.9928572007
01131,647373.6628981278,197059.45943605888,175247.82610681915,666426.8143343192
28159,743250.0582749438,275402.8070090537,137763.33208866417,814343.3176578922
54021,184938.48738945983,193213.60093612797,184271.5694250749,229758.73422167468
53015,1283190.3068940828,590156.2070568088,200802.51715884556,1390809.924126657
01029,549994.5394946173,352350.7353140244,334971.96998248994,628985.3970278498
18003,218632.38035442322,137778.28474911975,130199.96983286271,289321.9536179301
51139,240040.07932672743,92621.86897864273,91020.397053225,266980.96759044664
39009,212421.19838769163,132554.13123925915,108417.67467523173,258706.255200057
54053,254138.08331192617,167812.8900186491,158528.53034673157,281808.51846194174
06075,666800.464950468,421970.119766836,299492.15324115753,800034.820527152
13033,377808.75253860053,264004.4182080047,263730.3594854715,413753.18003985897
48445,604261.3637685033,532518.1750575741,444018.623655868,708839.8272795362
39153,147951.53711596725,28185.367384093228,5944.24709178232,161666.68192299502
19107,83052.88409255909,96411.99718326199,82750.8075327008,111147.07074618747
45015,311607.10425000015,223394.08050624272,222502.56379310804,317450.3359879502
47041,497945.51241039846,316404.8447839704,296688.10992193717,596304.9882074093
48373,701872.2981445225,481831.00150030863,272922.3895584915,1041117.7675669999
21239,449473.21398485114,159766.73377420893,120088.29126774055,474920.47192260093
39091,227497.74429745687,64363.070611079864,54992.376550674744,287699.9638390009
40069,318285.64382467937,365647.2551156843,317765.2158754771,668844.067215851
48449,432169.9795197255,426903.15366616973,410582.79977475945,772842.2256605239
17173,374958.3345855167,342093.7510124231,281238.6027881583,438515.67299015087
20131,281695.71062710433,198210.19207034598,152784.6161545327,291026.1434883048
28011,561848.3908715266,400304.01789658464,179379.35414599685,790234.6813479506
28021,711641.3208680539,287486.1025404522,78411.54107740927,854679.692899298
28025,724894.1712766148,326669.8809510061,198931.3981550812,806689.2562673992
47145,382445.19546438643,202459.1230056908,178670.5829327573,479809.2353059931
21059,594843.5101611342,319296.7358938074,270850.6737663266,609245.713685265
27049,285595.69376135466,152015.23818817327,65387.33523750663,312023.8865495134
51133,255438.88649103843,128677.77824753009,105995.74563700503,273304.9828387307
20147,443969.15137885744,380025.83783042344,332637.2599031897,466781.6558651655
42091,31290.886139489012,56123.539523747866,38462.92656342325,151238.96725810447
26163,21225.79567281567,47783.299899458354,29399.068324856813,195770.1457267084
12021,105681.27126425576,70570.97952511685,32430.988356722002,121107.24224050493
13127,325579.6497564113,123055.06235393693,101093.47145306083,365880.86780168436
39155,115699.68579579421,65884.56624018957,53272.9158630916,151556.61296740556
27071,717187.5848543408,467787.819877821,375875.2271225566,733481.0559385979
26013,455365.5724938347,266547.1081685706,239855.2705434745,559801.5461201344
42133,132941.5377232129,40305.45893506918,33305.182934981676,181914.6928059107
53023,1164180.2033053422,662302.8840339399,393816.94515745505,1196031.896471817
06033,740844.1929141008,418450.48036314384,256665.99242631407,880104.2752112012
17019,353784.51799485233,303693.7845455649,251827.03326058405,401451.0488032312
19187,102160.77058393329,127778.37443255965,97647.39682724139,140827.25974522353
21081,435150.2808833977,94431.0999677697,51352.95868276157,440430.36756317486
06029,333647.340971033,379979.66618579614,330763.96363776544,443377.69586556556
22079,712105.5022807027,421821.4898827554,254359.272925728,927536.7620792869
27145,448130.2647564349,253504.21255495807,132328.1246115684,454936.2397685372
26145,137584.16479159455,105001.48106687581,87779.59414861607,251821.94906665222
19111,149502.49703485915,141527.9533321087,124201.4683683824,189285.48496655974
20163,411030.07493533933,389931.122183994,358172.4726330883,453914.0533297211
42101,3752.7534481633556,56289.47170321876,29069.232963605606,140222.2544994343
38101,962688.0295014806,784115.4178364018,738957.7450540963,967745.2117599591
18035,307754.1957275933,148993.6228969643,145825.02100217252,356935.01504742086
27061,635656.041431091,394810.07113393623,293861.5687107507,652099.3345694137
55029,248671.34986308267,112475.28255464413,73296.28321426359,393574.29646796035
01081,586460.7346328521,276812.8105478317,261062.7785632663,597264.6463156744
13151,463163.0992086446,292199.74269223487,265592.4067127952,531524.1390913835
55051,491405.88123963785,237262.46739968765,189931.8604691808,527818.101571959
13009,437076.6659426273,287142.88553322694,271509.5414290645,491408.02349935274
40095,352394.25020644936,377063.71944094397,351874.19490226527,695168.1370885308
51075,227123.7760700028,127270.43378257971,75417.29788545659,242952.16035225574
38061,954436.0179464888,822605.6347237986,786985.8875382172,988971.1735907241
39025,381236.6011145508,47806.520239318954,30749.006388144557,384884.01335557614
48005,653371.2149331011,464584.5896439359,306584.60705990496,989752.7711994876
23013,227960.66711215468,86309.66214822745,76706.34404364292,527918.8769772671
31081,370116.25349464704,256409.70314160798,182206.86737210467,406447.7563073365
51065,233176.53562601274,128408.56342281493,85382.10784538824,242899.84106545366
46121,511663.87261959154,421702.2498344704,359545.5115371216,574208.4851818166
16041,633921.400248235,552743.626138684,440049.8280277207,697898.9633227879
37139,213686.96123009475,115392.6079115189,57224.01653596213,262931.83964889793
22015,521737.5903431099,436066.75876105274,323547.8391645049,838055.5739837093
04013,52377.84159420098,73517.14142616937,40591.80143359757,281245.64294837334
29155,527229.5441960364,495398.28019827604,438584.43810822576,625470.832473204
17125,242156.7735921072,213418.3000458288,153868.40667156273,311568.9995584518
13037,448650.4859005365,195936.88075790208,124000.57943361969,461107.76860622544
17129,267109.71483127604,238597.2500406044,179517.53374786378,333036.63391712855
40089,336616.81860174646,383728.53695146757,335965.4909565953,673100.7812783656
37075,332129.3486121265,152714.64235208696,117345.59912738482,424336.2224035621
55007,508520.12423605716,256363.87886071327,192961.74045587264,556493.4445806282
55003,492384.22044641507,243003.15290990405,182153.54941619292,535216.6665585779
55031,497596.99849693826,252527.23610329162,184414.72507654302,538352.8525223263
22021,639557.2784543561,395699.75675474573,183897.0503153533,902592.73661643
37041,181588.23610442042,101951.3544919535,81664.83565300833,231940.53089784808
51095,238164.97670615057,134518.1201183232,78017.19600002431,268230.4193532815
37073,184613.9446758784,108325.3327098409,59871.371155154666,231268.08312018486
55063,220652.66377360508,174461.37238019097,103999.84454583382,295065.16880156146
55121,261594.56642391454,159382.92010936866,56284.4691101936,325159.68006588216
06113,655248.0208413794,353254.1461826721,201718.62669494434,794228.0804387863
36079,200397.2232141282,121458.02301681924,47898.8264602842,218948.387159641
28035,744629.9687898399,192624.8212648109,150841.01498544586,773868.2343189537
28089,708109.3390683945,255900.7144836996,39554.694109575255,831202.8811925069
45091,153588.54636940852,41581.057380915685,41294.840648912126,215966.855608096
37029,223346.87451567553,119798.6102517782,46466.908004904486,271777.1394616592
22093,834138.9857969151,317950.1718265077,259810.12993202914,860097.6045108913
22109,825860.2780460756,355647.8355995251,328074.75878751284,866697.2278952971
37039,359349.7845433758,180559.33082909463,141860.67769853704,449550.3363945715
08067,299977.4410451284,263745.3886172186,213707.1652905199,416712.7460739728
39157,122678.6558503551,72838.40423536245,41950.19151845874,166626.1157634058
13139,379998.01361523214,214008.69445585564,170325.03757181144,458181.8255213163
13145,568803.3944082106,297473.55931591574,260210.68773120528,580625.6989092334
17015,142187.40337314043,122261.74929705681,80662.70240355554,255134.31575964752
51063,90530.13368911133,84639.97075580679,54081.070240415516,165055.03274411778
54097,174572.51911243098,184105.89533600915,179234.06454175818,219948.13452060314
28091,794327.2360512284,217980.92912784885,123567.4459857974,811335.9653035831
37125,90173.7367308884,79264.74034882605,62732.08637918786,100039.48928193444
42063,76937.40901779843,65570.5323225822,39318.43412682141,165888.56960763983
24045,181190.8720216245,169581.24579453812,163371.01797269157,252745.2168903112
